name	age	gender	salary
u8902	12	male	617
u8903	50	male	698
u8904	19	male	745
u8905	7	male	28
u8906	32	male	336
u8907	3	male	465
u8908	8	female	593
u8909	7	male	875
u8910	24	female	119
u8911	25	male	384
u8912	14	male	791
u8913	7	female	239
u8914	45	male	353
u8915	49	male	448
u8916	1	male	337
u8917	27	male	850
u8918	3	male	454
u8919	21	male	478
u8920	10	male	778
u8921	39	male	223
u8922	42	male	649
u8923	46	female	971
u8924	25	male	648
u8925	35	male	654
u8926	9	female	345
u8927	14	male	487
u8928	50	male	493
u8929	14	male	109
u8930	3	male	299
u8931	35	male	646
u8932	38	male	714
u8933	0	male	774
u8934	12	male	809
u8935	6	male	495
u8936	12	male	683
u8937	30	female	345
u8938	14	male	433
u8939	13	female	132
u8940	5	female	898
u8941	32	female	652
u8942	36	male	285
u8943	49	female	101
u8944	22	male	552
u8945	48	female	115
u8946	17	female	709
u8947	28	male	454
u8948	50	male	443
u8949	25	female	539
u8950	2	male	792
u8951	16	female	173
u8952	10	male	3
u8953	31	male	975
u8954	26	male	588
u8955	37	male	667
u8956	27	male	375
u8957	11	male	963
u8958	44	female	476
u8959	7	male	343
u8960	33	female	384
u8961	47	male	399
u8962	38	male	355
u8963	23	female	804
u8964	29	male	296
u8965	35	female	837
u8966	7	male	320
u8967	9	male	72
u8968	5	male	949
u8969	5	male	563
u8970	50	male	736
u8971	25	male	174
u8972	27	female	343
u8973	1	male	76
u8974	4	male	829
u8975	25	male	195
u8976	25	male	767
u8977	4	male	18
u8978	18	male	176
u8979	8	female	452
u8980	14	male	631
u8981	36	female	65
u8982	14	female	550
u8983	5	female	499
u8984	25	female	184
u8985	1	female	756
u8986	29	female	802
u8987	5	male	553
u8988	15	female	480
u8989	40	male	181
u8990	38	female	987
u8991	4	female	115
u8992	2	female	87
u8993	4	male	229
u8994	23	male	40
u8995	39	male	916
u8996	42	male	496
u8997	49	male	622
u8998	17	female	834
u8999	25	male	421
u9000	32	male	508
u9001	31	female	76
u9002	16	male	112
u9003	23	male	331
u9004	19	female	66
u9005	15	female	175
u9006	0	male	677
u9007	37	male	94
u9008	6	male	340
u9009	35	female	573
u9010	35	male	735
u9011	38	female	865
u9012	42	male	140
u9013	37	male	873
u9014	42	male	562
u9015	32	male	715
u9016	47	male	902
u9017	25	male	293
u9018	27	female	289
u9019	6	male	116
u9020	12	male	536
u9021	10	male	902
u9022	27	male	364
u9023	26	male	422
u9024	36	male	593
u9025	19	female	943
u9026	9	male	602
u9027	5	male	48
u9028	23	male	689
u9029	28	female	390
u9030	42	male	123
u9031	38	male	910
u9032	8	male	646
u9033	0	female	111
u9034	20	male	626
u9035	11	female	203
u9036	11	female	855
u9037	29	female	116
u9038	27	female	66
u9039	48	male	987
u9040	22	male	310
u9041	24	male	54
u9042	34	female	100
u9043	15	male	922
u9044	39	male	56
u9045	18	female	770
u9046	5	male	823
u9047	12	male	525
u9048	3	female	997
u9049	50	male	296
u9050	47	male	151
u9051	16	female	18
u9052	37	female	258
u9053	2	male	208
u9054	36	male	508
u9055	36	male	19
u9056	43	female	619
u9057	19	male	11
u9058	23	male	894
u9059	13	male	790
u9060	29	female	234
u9061	41	male	260
u9062	20	male	129
u9063	32	female	817
u9064	43	male	873
u9065	23	female	70
u9066	48	male	42
u9067	13	female	279
u9068	39	male	56
u9069	16	male	865
u9070	42	female	395
u9071	24	female	895
u9072	3	male	914
u9073	44	male	70
u9074	5	female	717
u9075	10	female	488
u9076	33	male	77
u9077	11	female	983
u9078	38	male	237
u9079	4	male	140
u9080	35	male	562
u9081	50	female	436
u9082	3	male	501
u9083	5	male	963
u9084	29	male	691
u9085	14	male	101
u9086	49	male	982
u9087	50	male	164
u9088	50	male	918
u9089	6	male	817
u9090	21	female	613
u9091	25	male	690
u9092	6	male	922
u9093	30	male	860
u9094	4	female	271
u9095	9	male	188
u9096	17	male	309
u9097	42	male	891
u9098	9	female	301
u9099	36	female	368
u9100	13	male	477
u9101	30	female	808
u9102	32	male	594
u9103	12	male	571
u9104	18	male	420
u9105	1	male	171
u9106	1	female	598
u9107	35	male	219
u9108	18	female	877
u9109	25	female	851
u9110	33	male	600
u9111	15	female	897
u9112	30	male	276
u9113	42	female	200
u9114	33	male	168
u9115	0	female	903
u9116	21	male	709
u9117	31	female	589
u9118	47	male	587
u9119	36	male	566
u9120	33	male	55
u9121	24	male	195
u9122	30	male	51
u9123	46	male	74
u9124	46	female	330
u9125	50	male	139
u9126	26	male	926
u9127	25	male	375
u9128	3	male	515
u9129	15	male	839
u9130	8	male	56
u9131	10	male	123
u9132	22	male	571
u9133	8	male	165
u9134	10	female	258
u9135	27	male	86
u9136	8	male	693
u9137	18	male	276
u9138	34	female	155
u9139	20	male	387
u9140	42	male	275
u9141	5	female	40
u9142	10	male	299
u9143	44	female	291
u9144	13	female	237
u9145	46	female	555
u9146	9	male	741
u9147	11	male	440
u9148	24	male	463
u9149	11	male	577
u9150	5	female	2
u9151	50	male	548
u9152	36	female	556
u9153	47	male	339
u9154	33	female	524
u9155	8	female	679
u9156	43	male	274
u9157	28	male	127
u9158	39	female	976
u9159	21	male	713
u9160	1	male	516
u9161	13	male	675
u9162	48	female	188
u9163	35	male	35
u9164	31	male	921
u9165	8	male	904
u9166	1	female	987
u9167	46	male	899
u9168	10	female	463
u9169	29	female	1000
u9170	45	female	138
u9171	25	female	140
u9172	25	male	40
u9173	25	female	86
u9174	46	male	152
u9175	16	male	780
u9176	11	male	224
u9177	16	female	458
u9178	37	male	745
u9179	4	female	948
u9180	28	male	523
u9181	42	male	589
u9182	11	male	915
u9183	42	male	318
u9184	10	male	678
u9185	15	female	267
u9186	50	male	367
u9187	18	male	228
u9188	45	male	949
u9189	18	male	138
u9190	38	female	372
u9191	44	male	238
u9192	11	male	214
u9193	14	male	722
u9194	35	male	751
u9195	40	male	477
u9196	50	female	59
u9197	18	male	847
u9198	35	male	418
u9199	2	female	504
u9200	24	female	952
u9201	38	male	501
u9202	28	male	343
u9203	27	male	922
u9204	15	male	128
u9205	9	male	109
u9206	12	female	748
u9207	20	male	696
u9208	0	male	49
u9209	29	male	941
u9210	19	male	827
u9211	44	male	106
u9212	1	female	587
u9213	34	male	870
u9214	11	female	428
u9215	7	male	226
u9216	19	female	469
u9217	30	male	859
u9218	33	female	812
u9219	22	male	422
u9220	27	male	399
u9221	16	female	395
u9222	30	female	529
u9223	34	male	3
u9224	22	female	918
u9225	49	male	619
u9226	26	male	522
u9227	3	male	842
u9228	13	male	4
u9229	21	male	845
u9230	8	male	376
u9231	6	male	642
u9232	34	female	716
u9233	16	male	161
u9234	37	male	507
u9235	34	male	600
u9236	14	male	853
u9237	15	female	178
u9238	37	male	733
u9239	2	male	273
u9240	42	male	318
u9241	9	male	941
u9242	48	male	519
u9243	39	male	778
u9244	10	female	178
u9245	30	female	975
u9246	17	male	525
u9247	44	female	944
u9248	16	female	552
u9249	10	female	224
u9250	41	male	940
u9251	39	female	924
u9252	2	male	875
u9253	42	male	710
u9254	46	male	917
u9255	38	female	337
u9256	41	male	973
u9257	24	male	211
u9258	36	male	943
u9259	2	female	688
u9260	32	male	390
u9261	22	male	320
u9262	22	female	468
u9263	47	male	575
u9264	41	female	473
u9265	19	male	400
u9266	18	male	133
u9267	19	male	696
u9268	50	male	964
u9269	17	male	403
u9270	31	female	189
u9271	43	male	522
u9272	27	female	247
u9273	30	female	783
u9274	33	female	493
u9275	38	male	461
u9276	6	male	417
u9277	36	male	859
u9278	9	male	695
u9279	30	female	729
u9280	24	male	381
u9281	44	male	898
u9282	1	female	822
u9283	21	female	957
u9284	31	male	856
u9285	45	male	342
u9286	46	male	913
u9287	1	female	522
u9288	0	male	691
u9289	15	female	696
u9290	4	male	234
u9291	50	male	648
u9292	49	female	427
u9293	34	male	668
u9294	35	male	524
u9295	29	male	286
u9296	1	female	271
u9297	19	male	787
u9298	21	male	448
u9299	25	male	211
u9300	40	male	360
u9301	27	female	385
u9302	27	male	837
u9303	46	female	372
u9304	48	male	59
u9305	36	male	447
u9306	13	female	590
u9307	39	male	697
u9308	46	male	406
u9309	32	female	166
u9310	26	female	959
u9311	4	male	615
u9312	37	female	291
u9313	25	female	221
u9314	21	male	78
u9315	47	female	351
u9316	9	male	604
u9317	22	male	904
u9318	0	female	864
u9319	31	male	446
u9320	27	male	482
u9321	1	female	287
u9322	38	male	652
u9323	32	male	262
u9324	5	male	136
u9325	14	male	104
u9326	17	male	278
u9327	11	male	268
u9328	42	male	788
u9329	10	female	722
u9330	5	male	502
u9331	17	male	234
u9332	22	male	665
u9333	46	female	475
u9334	10	male	338
u9335	35	female	997
u9336	30	female	952
u9337	26	female	326
u9338	5	female	354
u9339	13	male	412
u9340	2	male	913
u9341	1	female	435
u9342	46	male	990
u9343	1	female	858
u9344	49	male	797
u9345	4	male	54
u9346	44	male	880
u9347	37	male	514
u9348	7	male	71
u9349	15	male	899
u9350	35	male	982
u9351	6	male	470
u9352	24	female	694
u9353	43	female	581
u9354	40	male	781
u9355	31	male	992
u9356	11	male	289
u9357	43	male	348
u9358	21	female	55
u9359	50	male	546
u9360	19	male	801
u9361	41	female	62
u9362	13	male	89
u9363	21	male	395
u9364	19	male	585
u9365	14	male	155
u9366	0	female	664
u9367	38	male	21
u9368	35	male	614
u9369	45	female	11
u9370	24	male	467
u9371	32	female	800
u9372	48	female	170
u9373	33	male	181
u9374	16	male	184
u9375	3	female	548
u9376	28	male	944
u9377	18	female	549
u9378	25	female	344
u9379	2	male	960
u9380	36	female	377
u9381	8	female	950
u9382	37	female	723
u9383	26	male	348
u9384	35	male	537
u9385	38	male	243
u9386	7	male	773
u9387	12	male	647
u9388	9	male	655
u9389	14	female	138
u9390	13	female	459
u9391	49	female	594
u9392	36	male	474
u9393	16	male	87
u9394	20	female	558
u9395	34	male	721
u9396	9	female	208
u9397	9	female	30
u9398	8	female	967
u9399	13	male	151
u9400	41	male	923
u9401	18	male	301
u9402	2	male	785
u9403	23	female	2
u9404	16	male	738
u9405	30	female	649
u9406	13	female	958
u9407	34	female	692
u9408	37	male	89
u9409	12	male	362
u9410	23	male	858
u9411	10	female	82
u9412	4	male	468
u9413	11	male	828
u9414	14	male	229
u9415	5	male	363
u9416	37	male	797
u9417	15	male	252
u9418	48	male	748
u9419	9	male	191
u9420	40	female	241
u9421	40	male	279
u9422	4	male	143
u9423	36	male	771
u9424	45	male	667
u9425	13	female	346
u9426	47	male	739
u9427	25	male	493
u9428	23	male	974
u9429	27	female	635
u9430	38	male	242
u9431	16	male	745
u9432	30	male	751
u9433	37	female	423
u9434	50	female	792
u9435	16	female	61
u9436	0	female	744
u9437	2	male	638
u9438	16	female	496
u9439	28	male	386
u9440	45	female	191
u9441	6	male	652
u9442	6	male	409
u9443	4	female	422
u9444	2	male	527
u9445	37	female	77
u9446	48	female	952
u9447	42	male	911
u9448	47	male	64
u9449	16	male	497
u9450	47	male	483
u9451	25	female	103
u9452	0	male	876
u9453	35	male	324
u9454	38	male	704
u9455	9	male	26
u9456	17	female	610
u9457	7	male	731
u9458	31	male	327
u9459	32	female	797
u9460	38	female	991
u9461	16	female	630
u9462	19	male	568
u9463	6	male	10
u9464	30	female	267
u9465	14	male	64
u9466	38	male	486
u9467	0	male	68
u9468	27	female	347
u9469	43	male	325
u9470	36	male	89
u9471	23	male	890
u9472	40	female	249
u9473	45	female	266
u9474	31	male	926
u9475	0	male	645
u9476	49	male	991
u9477	14	male	469
u9478	6	female	278
u9479	15	male	667
u9480	8	male	344
u9481	5	male	465
u9482	21	female	72
u9483	2	male	118
u9484	34	female	771
u9485	9	male	845
u9486	6	male	317
u9487	13	female	284
u9488	8	male	470
u9489	20	male	311
u9490	24	female	90
u9491	3	male	896
u9492	49	female	841
u9493	39	female	737
u9494	2	female	532
u9495	17	female	362
u9496	39	male	149
u9497	49	male	561
u9498	11	male	15
u9499	33	male	573
u9500	44	female	931
u9501	24	male	557
u9502	25	male	989
u9503	1	female	528
u9504	47	female	381
u9505	31	female	783
u9506	17	male	441
u9507	11	female	849
u9508	28	male	565
u9509	4	male	719
u9510	26	male	587
u9511	7	male	384
u9512	32	male	725
u9513	14	male	634
u9514	43	female	278
u9515	17	male	303
u9516	43	female	179
u9517	20	female	732
u9518	4	male	597
u9519	21	female	287
u9520	14	male	22
u9521	35	male	113
u9522	16	female	195
u9523	14	female	908
u9524	21	male	687
u9525	18	female	214
u9526	45	male	495
u9527	37	male	300
u9528	3	female	323
u9529	15	male	585
u9530	25	male	410
u9531	46	male	847
u9532	28	female	95
u9533	26	female	603
u9534	10	male	953
u9535	50	female	210
u9536	20	male	435
u9537	24	female	64
u9538	31	male	222
u9539	25	female	783
u9540	30	female	545
u9541	37	male	883
u9542	4	female	653
u9543	13	male	336
u9544	25	male	143
u9545	45	male	566
u9546	14	male	412
u9547	4	female	381
u9548	30	female	980
u9549	45	male	871
u9550	14	female	400
u9551	46	female	520
u9552	32	male	341
u9553	1	female	273
u9554	25	male	309
u9555	7	female	817
u9556	24	male	289
u9557	30	female	842
u9558	22	female	583
u9559	8	male	333
u9560	28	male	401
u9561	35	female	605
u9562	34	male	954
u9563	4	male	204
u9564	26	female	661
u9565	6	female	157
u9566	49	male	567
u9567	20	female	1
u9568	49	female	238
u9569	1	male	961
u9570	13	female	765
u9571	22	female	520
u9572	0	male	191
u9573	24	male	625
u9574	13	male	855
u9575	46	female	876
u9576	37	male	169
u9577	25	male	720
u9578	29	male	783
u9579	21	male	381
u9580	20	male	923
u9581	3	male	786
u9582	31	male	914
u9583	26	female	290
u9584	35	female	884
u9585	17	female	814
u9586	50	female	75
u9587	31	female	932
u9588	48	male	302
u9589	12	female	312
u9590	26	male	782
u9591	49	male	604
u9592	23	female	577
u9593	49	female	701
u9594	19	male	593
u9595	43	male	761
u9596	23	male	667
u9597	11	male	893
u9598	24	male	601
u9599	11	male	201
u9600	3	male	973
u9601	7	female	203
u9602	10	male	35
u9603	11	male	405
u9604	6	male	519
u9605	41	female	858
u9606	0	female	83
u9607	39	female	355
u9608	23	male	80
u9609	6	female	170
u9610	33	male	236
u9611	42	male	920
u9612	9	female	72
u9613	45	male	861
u9614	13	female	608
u9615	40	male	55
u9616	42	male	332
u9617	36	female	992
u9618	38	male	724
u9619	5	female	664
u9620	44	male	355
u9621	10	male	797
u9622	32	male	676
u9623	13	male	169
u9624	40	female	795
u9625	49	male	437
u9626	3	male	381
u9627	9	male	508
u9628	44	male	871
u9629	37	male	8
u9630	37	female	668
u9631	25	male	464
u9632	29	male	323
u9633	33	male	354
u9634	32	female	515
u9635	13	male	326
u9636	2	female	41
u9637	12	female	221
u9638	12	female	307
u9639	23	male	266
u9640	43	male	397
u9641	27	male	536
u9642	5	male	371
u9643	19	male	302
u9644	40	female	741
u9645	31	male	426
u9646	25	male	993
u9647	21	male	508
u9648	33	male	659
u9649	44	female	659
u9650	44	female	602
u9651	38	male	557
u9652	3	male	253
u9653	35	male	739
u9654	3	male	908
u9655	11	female	624
u9656	1	female	503
u9657	3	female	216
u9658	28	female	601
u9659	45	male	409
u9660	41	female	230
u9661	14	male	867
u9662	30	male	38
u9663	22	female	880
u9664	14	male	576
u9665	14	male	634
u9666	10	male	372
u9667	39	male	589
u9668	48	male	349
u9669	36	male	334
u9670	50	female	112
u9671	38	male	660
u9672	13	male	820
u9673	25	female	174
u9674	1	male	501
u9675	24	female	548
u9676	36	female	92
u9677	28	male	786
u9678	28	male	134
u9679	19	female	239
u9680	41	female	967
u9681	11	male	524
u9682	8	male	130
u9683	37	male	106
u9684	22	male	877
u9685	28	male	434
u9686	10	male	144
u9687	28	male	860
u9688	4	female	624
u9689	17	male	484
u9690	6	female	786
u9691	12	female	27
u9692	16	male	901
u9693	32	male	381
u9694	48	female	130
u9695	6	male	592
u9696	15	male	838
u9697	44	female	454
u9698	11	male	60
u9699	34	female	113
u9700	22	female	325
u9701	24	male	609
u9702	1	male	158
u9703	21	female	72
u9704	12	female	317
u9705	50	male	696
u9706	28	male	631
u9707	30	female	573
u9708	11	male	938
u9709	12	female	529
u9710	39	male	654
u9711	35	female	267
u9712	50	male	272
u9713	28	male	242
u9714	1	male	582
u9715	42	male	112
u9716	10	female	124
u9717	40	male	964
u9718	2	male	724
u9719	49	female	194
u9720	41	female	253
u9721	17	male	245
u9722	6	female	588
u9723	33	male	201
u9724	31	male	311
u9725	2	male	1000
u9726	15	female	299
u9727	49	male	186
u9728	2	male	498
u9729	44	male	940
u9730	49	male	41
u9731	6	male	970
u9732	36	female	901
u9733	7	female	23
u9734	25	male	733
u9735	31	male	724
u9736	8	male	274
u9737	31	male	998
u9738	9	male	125
u9739	17	male	202
u9740	50	female	31
u9741	5	male	430
u9742	27	female	276
u9743	27	male	718
u9744	5	male	549
u9745	35	male	253
u9746	44	male	272
u9747	8	male	680
u9748	13	male	972
u9749	19	male	565
u9750	17	female	760
u9751	24	female	446
u9752	2	male	402
u9753	1	male	769
u9754	38	female	883
u9755	18	female	443
u9756	49	male	292
u9757	20	male	633
u9758	42	male	980
u9759	40	male	300
u9760	25	female	535
u9761	38	male	167
u9762	49	female	310
u9763	35	male	435
u9764	48	male	454
u9765	9	female	313
u9766	36	female	428
u9767	15	male	81
u9768	12	male	995
u9769	29	male	563
u9770	0	male	357
u9771	29	female	127
u9772	12	male	272
u9773	49	male	956
u9774	6	male	903
u9775	29	female	667
u9776	24	female	75
u9777	35	male	188
u9778	50	male	822
u9779	15	male	206
u9780	36	male	548
u9781	11	male	475
u9782	29	male	990
u9783	44	male	716
u9784	36	female	537
u9785	24	male	525
u9786	3	female	304
u9787	37	male	309
u9788	8	male	549
u9789	25	male	264
u9790	47	female	115
u9791	28	female	96
u9792	20	male	486
u9793	28	male	677
u9794	35	male	75
u9795	30	male	298
u9796	9	male	250
u9797	13	male	360
u9798	42	female	872
u9799	35	male	587
u9800	12	male	323
u9801	44	male	513
u9802	11	female	844
u9803	27	male	638
u9804	15	female	830
u9805	21	female	929
u9806	49	female	106
u9807	8	male	223
u9808	50	male	695
u9809	47	female	405
u9810	5	male	99
u9811	33	male	599
u9812	15	male	976
u9813	41	male	707
u9814	18	male	772
u9815	32	male	264
u9816	20	male	926
u9817	39	female	556
u9818	24	female	631
u9819	13	male	544
u9820	24	male	963
u9821	24	male	680
u9822	18	female	884
u9823	28	male	732
u9824	8	female	852
u9825	27	male	316
u9826	49	male	567
u9827	6	female	287
u9828	24	male	413
u9829	40	male	930
u9830	46	female	22
u9831	13	female	577
u9832	50	male	195
u9833	21	male	634
u9834	2	male	602
u9835	38	male	769
u9836	4	male	66
u9837	34	female	8
u9838	16	male	155
u9839	14	male	42
u9840	46	male	729
u9841	45	male	965
u9842	5	female	763
u9843	7	male	830
u9844	47	male	646
u9845	14	female	882
u9846	18	male	697
u9847	1	male	291
u9848	46	female	898
u9849	40	female	637
u9850	8	male	729
u9851	14	male	347
u9852	43	male	844
u9853	33	male	210
u9854	38	female	496
u9855	50	female	612
u9856	43	male	298
u9857	26	female	765
u9858	26	male	537
u9859	10	male	194
u9860	48	female	898
u9861	34	female	507
u9862	47	male	207
u9863	17	male	889
u9864	6	male	630
u9865	48	female	212
u9866	9	male	444
u9867	44	female	341
u9868	10	male	232
u9869	30	male	560
u9870	21	male	867
u9871	32	female	83
u9872	11	male	161
u9873	38	male	45
u9874	17	male	242
u9875	1	male	527
u9876	36	male	856
u9877	45	male	219
u9878	7	male	894
u9879	25	male	460
u9880	43	female	554
u9881	30	female	646
u9882	35	male	383
u9883	23	female	916
u9884	39	male	220
u9885	2	male	798
u9886	46	male	170
u9887	31	male	924
u9888	7	male	510
u9889	28	female	241
u9890	22	female	777
u9891	11	male	915
u9892	4	male	971
u9893	22	male	676
u9894	44	male	479
u9895	31	male	861
u9896	43	male	641
u9897	34	male	103
u9898	11	male	663
u9899	8	female	566
u9900	27	female	92
u9901	3	female	152
u9902	38	female	114
u9903	40	male	838
u9904	23	male	60
u9905	13	male	984
u9906	5	male	597
u9907	0	female	213
u9908	26	male	293
u9909	36	male	269
u9910	31	male	81
u9911	14	female	528
u9912	18	female	839
u9913	37	male	931
u9914	20	male	993
u9915	36	male	93
u9916	46	male	780
u9917	48	female	120
u9918	26	female	213
u9919	2	male	1000
u9920	47	female	553
u9921	28	female	0
u9922	23	male	766
u9923	17	female	698
u9924	44	male	44
u9925	3	male	114
u9926	39	male	713
u9927	42	male	705
u9928	2	male	271
u9929	23	male	412
u9930	38	female	777
u9931	9	male	114
u9932	39	female	966
u9933	3	male	676
u9934	1	female	240
u9935	48	female	219
u9936	14	male	548
u9937	2	male	173
u9938	29	male	463
u9939	18	female	201
u9940	32	male	254
u9941	45	female	218
u9942	0	male	179
u9943	20	male	28
u9944	9	female	978
u9945	23	male	834
u9946	24	male	145
u9947	48	female	934
u9948	49	male	970
u9949	21	male	481
u9950	24	male	894
u9951	6	female	736
u9952	21	male	609
u9953	27	female	718
u9954	5	male	381
u9955	25	male	506
